ANIO,CIIU,DESCRIPCION_CIIU,RAZON_SOCIAL_ANONIMIZADA,TIPO,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,NIVEL_DIGITALIZACION,DIG_GENERAL,GESTION_EMPRESARIAL,COMERCIO_ELECTRONICO,ANALISIS_DE_DATOS,MARKETING_DIGITAL,MEDIOS_DE_PAGO,FINANZAS,FECHA_INICIO,FECHA_FIN,TIEMPO_DEMORA_MINUTOS,FECHA_REGISTRO,AUT_PUBLICIDAD,FECHA_PUB_PNDA,SECTOR,CATEGORIA,UBICACION,ID
2021,51430,VTA. MAY. MATERIALES DE CONSTRUCCION.,ABBA749F666263F165AEC97E3D0B2D6A2704E01FBFD9D4C94ABB13E47825DA86,JURIDICA,LIMA,LIMA,SANTIAGO DE SURCO,150140,Básico,43.0,37.5,37.5,25.0,63.0,50.0,25.0,2021-11-22,2021-11-22,7,2021-11-22,SI,2025-03-06,COMERCIO,CONSUMO MASIVO Y RETAIL,LIMA METROPOLITANA,11573
2021,52310,VTA.  MIN. PROD. FARMAC. Y ART. TOCADOR.,814FF2A3B25B59DC5B21B503409D222A9B08CFC769A77F8C31ABC7A467DF86C8,JURIDICA,LIMA,LIMA,BARRANCO,150104,Inicial,14.0,20.83,0.0,25.0,5.0,25.0,50.0,2021-11-22,2021-11-22,10,2021-11-22,SI,2025-03-06,COMERCIO,CONSUMO MASIVO Y RETAIL,LIMA METROPOLITANA,11574
2021,51906,VTA. MAY. DE OTROS PRODUCTOS.,C0AD924D486EC2F5114BC84DAA4A5446368E33F10C9323D6C9E51DAFF964D0BC,JURIDICA,LIMA,LIMA,BREÑA,150105,Inicial,22.0,20.84,12.5,0.0,15.0,100.0,56.25,2021-11-22,2021-11-22,5,2021-02-23,SI,2025-03-06,COMERCIO,CONSUMO MASIVO Y RETAIL,LIMA METROPOLITANA,11575
2021,45207,CONSTRUCCION EDIFICIOS COMPLETOS.,4731A7C41D510B9D0FDAA3A573C76A1262DC132988D4E2A5AFE77B64135CE474,JURIDICA,HUANUCO,HUANUCO,AMARILIS,100102,Inicial,16.0,29.17,0.0,0.0,15.0,0.0,56.25,2021-11-22,2021-11-22,4,2021-05-01,SI,2025-03-06,SERVICIOS,INMOBILIARIA Y CONSTRUCCIÓN,HUANUCO,11576
2021,71290,ALQUILER OTROS TIPOS MAQ.Y EQUI. NCP.,2B89E73A65DE9EC6FB45DA39ADD0E68FB4CABD021AD70645BFD55A55CE938AC9,JURIDICA,AREQUIPA,AREQUIPA,CERRO COLORADO,40104,Inicial,22.0,20.84,0.0,25.0,37.0,25.0,31.25,2021-11-22,2021-11-22,62,2021-11-22,SI,2025-03-06,SERVICIOS,SERVICIOS PROFESIONALES,AREQUIPA,11577
2021,74120,ACTIVIDADES DE CONTABILIDAD,18907E1C4C19A59A568E1E6440E2AA1EA4DBABE5DE977A9665EAC3BC6A8BDFA2,JURIDICA,LIMA,LIMA,SAN ISIDRO,150131,Intermedio,66.0,54.17,62.5,75.0,85.0,100.0,12.5,2021-11-22,2021-11-22,7,2021-11-22,SI,2025-03-06,SERVICIOS,SERVICIOS PROFESIONALES,LIMA METROPOLITANA,11578
2021,15518,MEZCLA DE BEBIDAS ALCOHOLICAS.,D2ADD0046013A867EF532C436F5A12EB0F6AD257670FC07BD4D236BA726AEB00,JURIDICA,ICA,ICA,OCUCAJE,110104,Básico,31.0,33.33,12.5,50.0,30.0,50.0,50.0,2021-11-22,2021-11-22,21,2021-11-22,SI,2025-03-06,MANUFACTURA,MANUFACTURA,ICA,11579
2021,51906,VTA. MAY. DE OTROS PRODUCTOS.,6595FC53167A02C4926ABEE38AE7D7543F57BC4806436DEE66F5D7ABF369A65D,NATURAL,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,Básico,40.0,54.17,37.5,50.0,25.0,25.0,62.5,2021-11-22,2021-11-22,14,2021-11-22,SI,2025-03-06,COMERCIO,CONSUMO MASIVO Y RETAIL,LIMA METROPOLITANA,11580
2021,93098,OTRAS ACTIVID.DE TIPO SERVICIO NCP,A60647A6EA68529A0C5A2625DF306F9BA60F8FED3EAD9EFD0E786D47CC7C27B7,JURIDICA,LIMA,LIMA,VILLA EL SALVADOR,150142,Inicial,18.0,37.5,0.0,0.0,0.0,50.0,81.25,2021-11-22,2021-11-22,7,2021-04-26,SI,2025-03-06,SERVICIOS,SERVICIOS PROFESIONALES,LIMA METROPOLITANA,11581
2021,52118,VTA. MIN. EN ALMACENES NO ESPECIALIZ.,0B3C7DDA1E94EC4E462210467D4E43279CCC41F4963992BAFCDFC80701E8CE8B,NATURAL,ANCASH,SANTA,NUEVO CHIMBOTE,21809,Inicial,21.0,4.17,37.5,0.0,15.0,25.0,50.0,2021-11-22,2021-11-22,4,2021-06-25,SI,2025-03-06,COMERCIO,CONSUMO MASIVO Y RETAIL,ANCASH,11582
2021,36914,FAB. JOYAS Y ARTICULOS CONEXOS.,2AB380EA37FED97B13D09467DB55B56D157A01555DF56FFA7442CB0719DB2E15,JURIDICA,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,61001,Básico,36.0,25.0,12.5,25.0,55.0,100.0,37.5,2021-11-22,2021-11-22,4,2021-05-17,SI,2025-03-06,MANUFACTURA,MANUFACTURA,CAJAMARCA,11583
2021,93098,OTRAS ACTIVID.DE TIPO SERVICIO NCP,7445D8D7BEC5A2F278375042E66FC42E96A8247A08D42DCD02A4C113CD8FA8A4,NATURAL,LIMA,LIMA,EL AGUSTINO,150111,Inicial,16.0,4.17,12.5,0.0,20.0,50.0,31.25,2021-11-22,2021-11-22,6,2021-11-22,SI,2025-03-06,SERVICIOS,SERVICIOS PROFESIONALES,LIMA METROPOLITANA,11584
2021,73209,INVESTIGACION DE CIENCIAS SOCIALES.,054A52607FB19619F8B1283E7B28A60FC9FE4CB12B63E95D81E511EA4FF23505,JURIDICA,LIMA,LIMA,LINCE,150116,Básico,36.0,16.67,62.5,25.0,27.0,25.0,56.25,2021-11-22,2021-11-22,6,2021-11-22,SI,2025-03-06,SERVICIOS,SERVICIOS PROFESIONALES,LIMA METROPOLITANA,11585
2021,52190,VTA.  MIN. OTROS PRODUCTOS EN ALMACEN.,43A2417F1D029661B8000A985984EF8FE4D9834E17CFF97B8FE75379B0BE1E16,JURIDICA,LIMA,LIMA,BREÑA,150105,Básico,35.0,29.17,37.5,0.0,45.0,75.0,25.0,2021-11-22,2021-11-22,3,2021-11-22,SI,2025-03-06,COMERCIO,CONSUMO MASIVO Y RETAIL,LIMA METROPOLITANA,11586
2021,93029,PELUQUERIA Y OTROS,2EE8968D4125DF1786C19B3A7813119F4B51632F99E8E2514CAC10655F137600,NATURAL,CALLAO,CALLAO,BELLAVISTA,70102,Básico,38.0,8.33,37.5,25.0,57.0,25.0,56.25,2021-11-22,2021-11-22,4,2021-11-22,SI,2025-03-06,SERVICIOS,SERVICIOS PROFESIONALES,CALLAO,11587
2021,64207,TELECOMUNICACIONES,C839879DCA8BC2F92FAADAD6F926782CA14D659B3768F3C368D30C3CA9525FCF,JURIDICA,LIMA,LIMA,LIMA,150101,Inicial,21.0,12.5,12.5,25.0,27.0,25.0,37.5,2021-11-22,2021-11-22,6,2021-11-22,SI,2025-03-06,SERVICIOS,TELECOMUNICACIONES,LIMA METROPOLITANA,11588
2021,36104,FAB. DE MUEBLES.,8CB954C1A561C0986767095356EA32558893D52FCFE788AABAA535EC01BDCBF8,JURIDICA,CALLAO,CALLAO,CALLAO,70101,Básico,50.0,66.67,12.5,75.0,57.0,50.0,68.75,2021-11-22,2021-11-22,15,2021-11-22,SI,2025-03-06,MANUFACTURA,MANUFACTURA,CALLAO,11589
2021,36996,OTRAS INDUSTRIAS  MANUFACTURERAS NCP.,8A6F0964C2E9DDAFA62EA886A22FD7E84BD36CCB3E257662BA19FB3C7F16B589,JURIDICA,LIMA,LIMA,SAN BORJA,150130,Intermedio,52.0,37.5,50.0,50.0,68.0,75.0,31.25,2021-11-22,2021-11-22,4,2021-11-22,SI,2025-03-06,MANUFACTURA,MANUFACTURA,LIMA METROPOLITANA,11590
2021,72202,CONSULTORES  PROG. Y SUMIN. INFORMATIC.,50067BAEFFEC343F0C708BE2A1D0DC9816A1BC5DCB4E23FA303A025D4EAA64EE,JURIDICA,LA LIBERTAD,TRUJILLO,TRUJILLO,130101,Intermedio,59.0,37.5,100.0,25.0,52.0,75.0,50.0,2021-11-22,2021-11-22,34,2021-11-22,SI,2025-03-06,SERVICIOS,SERVICIOS PROFESIONALES,LA LIBERTAD,11591
2021,74120,ACTIVIDADES DE CONTABILIDAD,B7FB12F200576FB50DF9B1D33FD86B21C43A309A95D352156FCE869F2A26B1D3,JURIDICA,LAMBAYEQUE,CHICLAYO,PIMENTEL,140112,Básico,40.0,54.17,12.5,25.0,52.0,25.0,68.75,2021-11-22,2021-11-22,8,2021-11-22,SI,2025-03-06,SERVICIOS,SERVICIOS PROFESIONALES,LAMBAYEQUE,11592
2021,74120,ACTIVIDADES DE CONTABILIDAD,217DE41672AB2B7602FDF6735777516E4377F9FAA0DBA223AAAB14F13269C368,JURIDICA,LIMA,LIMA,SANTIAGO DE SURCO,150140,Intermedio,54.0,54.17,62.5,75.0,47.0,50.0,37.5,2021-11-22,2021-11-22,5,2021-11-22,SI,2025-03-06,SERVICIOS,SERVICIOS PROFESIONALES,LIMA METROPOLITANA,11593
2021,51502,"VTA. MAY. MAQUINARIA, EQUIPO Y MATER.",7CED5CF4944F6627D343A5D831B7059425078FD02FE56EDFD81AB544476AF884,JURIDICA,LIMA,LIMA,LURIGANCHO,150118,Inicial,24.0,8.33,12.5,25.0,37.0,25.0,43.75,2021-11-22,2021-11-22,14,2021-11-22,SI,2025-03-06,COMERCIO,CONSUMO MASIVO Y RETAIL,LIMA METROPOLITANA,11594
2021,52391,OTROS TIPOS DE VENTA AL POR MENOR.,5DB6CA4935D369CDBAB126FBC91AA1D1E8244EAAF76A8372C688B61CDE7CD2F9,NATURAL,CALLAO,CALLAO,VENTANILLA,70106,Inicial,20.0,20.84,12.5,0.0,25.0,50.0,25.0,2021-11-22,2021-11-22,8,2021-11-22,SI,2025-03-06,COMERCIO,CONSUMO MASIVO Y RETAIL,CALLAO,11595
2021,52391,OTROS TIPOS DE VENTA AL POR MENOR.,423831930A211A255F2AA3068D43A3CCE2440986A9B0103599994AD93BF1A130,NATURAL,CALLAO,CALLAO,CALLAO,70101,Básico,32.0,33.34,37.5,0.0,27.0,50.0,56.25,2021-11-22,2021-11-22,5,2021-11-22,SI,2025-03-06,COMERCIO,CONSUMO MASIVO Y RETAIL,CALLAO,11596
2021,51212,VTA.  MAY. DE MATERIAS PRIMAS AGROPEC.,2506886F39D6A4A0712E0ABDFA5F242547862C0C006E3B0B2C293677B8582F4F,JURIDICA,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,120135,Básico,30.0,8.33,100.0,0.0,0.0,50.0,6.25,2021-11-22,2021-11-22,6,2021-11-22,SI,2025-03-06,COMERCIO,CONSUMO MASIVO Y RETAIL,JUNIN,11597
2021,74306,PUBLICIDAD,8BD5163696F16851B8AC5926CBA67A9AF44AFE6C9E09FED3B9A326310D45C1D8,JURIDICA,JUNIN,HUANCAYO,HUANCAYO,120101,Avanzado,79.0,70.84,62.5,100.0,89.0,75.0,87.5,2021-11-22,2021-11-22,5,2021-11-22,SI,2025-03-06,SERVICIOS,SERVICIOS PROFESIONALES,JUNIN,11598
2021,72202,CONSULTORES  PROG. Y SUMIN. INFORMATIC.,45859E4E0B3DFCAA9DE5EB415906170788CC186133EEF0F2E7400CB1E23DBA89,JURIDICA,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,220909,Básico,50.0,45.84,50.0,50.0,32.0,75.0,100.0,2021-11-22,2021-11-22,7,2021-04-30,SI,2025-03-06,SERVICIOS,SERVICIOS PROFESIONALES,SAN MARTIN,11599
2021,52322,"VTA. MIN. PRODUCTOS TEXTILES, CALZADO.",9D115D81D4A9C14E5AE3BD8F8837CC5169993679D1E51565C5C63721BEA049E5,JURIDICA,LIMA,LIMA,SAN BORJA,150130,Intermedio,52.0,33.34,75.0,25.0,52.0,50.0,56.25,2021-11-22,2021-11-22,5,2021-11-22,SI,2025-03-06,COMERCIO,CONSUMO MASIVO Y RETAIL,LIMA METROPOLITANA,11600
2021,93098,OTRAS ACTIVID.DE TIPO SERVICIO NCP,C3BEF45AE67C5A312D1684F842DD5BAEA34BC7D78FC36D929C5E791BAC026539,NATURAL,PIURA,PIURA,PIURA,200101,Inicial,17.0,20.84,0.0,0.0,15.0,25.0,75.0,2021-11-22,2021-11-22,8,2021-11-22,SI,2025-03-06,SERVICIOS,SERVICIOS PROFESIONALES,PIURA,11601
2021,64207,TELECOMUNICACIONES,DEA4DF89040A28C34ADD26C620EE5C976BEF5CF9A7CD0842F7D7BD2E851EE1FE,JURIDICA,CALLAO,CALLAO,CALLAO,70101,Intermedio,57.0,33.34,62.5,50.0,62.0,100.0,56.25,2021-11-22,2021-11-22,30,2021-11-22,SI,2025-03-06,SERVICIOS,TELECOMUNICACIONES,CALLAO,11602
2021,55205,"RESTAURANTES, BARES Y CANTINAS.",7FE90FB66BB461A7248ABE7F2846A1D1E9DB004D6D2A070927B40160536D19B8,JURIDICA,LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,Básico,50.0,45.84,37.5,50.0,62.0,50.0,56.25,2021-11-22,2021-11-22,5,2021-11-22,SI,2025-03-06,SERVICIOS,TURISMO Y HOTELERÍA,LAMBAYEQUE,11603
2021,52593,OTROS TIPOS DE VENTA POR MENOR.,0BF92F67DB159ECC0F16D6D8BA85A2BBF6D76F7BD4B7CE019B0FD91D9EE192B2,JURIDICA,CAJAMARCA,CUTERVO,PIMPINGOS,60606,Básico,39.0,37.5,12.5,50.0,57.0,50.0,37.5,2021-11-22,2021-11-22,11,2021-04-12,SI,2025-03-06,COMERCIO,CONSUMO MASIVO Y RETAIL,CAJAMARCA,11604
2021,93098,OTRAS ACTIVID.DE TIPO SERVICIO NCP,F3CBEBE8990CDE18E48FE7196A725C62C6BE8A0AEA9B307C260ABA764332D8CE,JURIDICA,LIMA,LIMA,SANTIAGO DE SURCO,150140,Intermedio,53.0,41.67,62.5,75.0,52.0,25.0,50.0,2021-11-22,2021-11-22,5,2021-11-22,SI,2025-03-06,SERVICIOS,SERVICIOS PROFESIONALES,LIMA METROPOLITANA,11605
2021,85193,OTRAS ACTIV.RELAC. CON SALUD HUMANA,431DD216490AD8E4242A971EC2BB1E5899CC21C765DF22D8BB640F7E8657A7B2,JURIDICA,AREQUIPA,AREQUIPA,YANAHUARA,40126,Intermedio,70.0,37.5,75.0,50.0,90.0,100.0,62.5,2021-11-22,2021-11-22,4,2021-07-20,SI,2025-03-06,SERVICIOS,SALUD,AREQUIPA,11606
2021,52391,OTROS TIPOS DE VENTA AL POR MENOR.,9D148C00A7979850EA14D8BBA31A78EF22931C3D0C17426C83691381F9B2325A,JURIDICA,LIMA,LIMA,LIMA,150101,Básico,38.0,33.34,37.5,50.0,42.0,25.0,31.25,2021-11-22,2021-11-22,8,2021-11-22,SI,2025-03-06,COMERCIO,CONSUMO MASIVO Y RETAIL,LIMA METROPOLITANA,11607
2021,52348,VTA. MIN. ARTICULOS DE FERRETERIA.,543355E02667D91640EA8F159A9491335B77958E52F1804DDB1ACD7315C7D494,NATURAL,CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,Inicial,9.0,0.0,0.0,0.0,15.0,25.0,31.25,2021-11-22,2021-11-22,4,2021-11-22,SI,2025-03-06,COMERCIO,CONSUMO MASIVO Y RETAIL,CAJAMARCA,11608
2021,74306,PUBLICIDAD,F4D4C6A6DB2A729A45A3A755C3D822F39D0058C8B8631906629F41C35498247A,JURIDICA,LIMA,YAUYOS,YAUYOS,151001,Intermedio,58.0,33.34,75.0,75.0,47.0,100.0,62.5,2021-11-22,2021-11-22,8,2021-11-22,SI,2025-03-06,SERVICIOS,SERVICIOS PROFESIONALES,LIMA PROVINCIAS,11609
2021,18100,FAB. DE PRENDAS DE VESTIR.,71F7A838BEF6084320DFE475EFA3C336D40E7EE1FA6153B5527694981B53144B,JURIDICA,LIMA,LIMA,LIMA,150101,Inicial,7.0,12.5,0.0,0.0,0.0,25.0,31.25,2021-11-22,2021-11-22,4,2021-11-22,SI,2025-03-06,MANUFACTURA,MANUFACTURA,LIMA METROPOLITANA,11610
2021,55205,"RESTAURANTES, BARES Y CANTINAS.",C1A20D565D2BAE5E66E69BCE5EAFCC892F4A4C0A8E466CB4DB6D1A4AD8261302,NATURAL,PUNO,SAN ROMAN,JULIACA,211101,Básico,45.0,29.17,37.5,50.0,52.0,50.0,62.5,2021-11-22,2021-11-22,7,2021-11-22,SI,2025-03-06,SERVICIOS,TURISMO Y HOTELERÍA,PUNO,11611
2021,18100,FAB. DE PRENDAS DE VESTIR.,FFF77E90C75F5103190368436B29F2667B9301D9CA0A386F4418C4C34D966F60,NATURAL,LIMA,LIMA,LA VICTORIA,150115,Inicial,14.0,8.33,12.5,0.0,15.0,25.0,31.25,2021-11-22,2021-11-22,6,2021-11-22,SI,2025-03-06,MANUFACTURA,MANUFACTURA,LIMA METROPOLITANA,11612
2021,52391,OTROS TIPOS DE VENTA AL POR MENOR.,BD7F6A62C9FDF4742927919D4808FB17AACAD9B775B6390DF07E3850ECDD0BA3,NATURAL,LIMA,LIMA,LA VICTORIA,150115,Inicial,20.0,4.17,12.5,0.0,37.0,50.0,25.0,2021-11-22,2021-11-22,6,2021-11-22,SI,2025-03-06,COMERCIO,CONSUMO MASIVO Y RETAIL,LIMA METROPOLITANA,11613
2021,01400,"SERVICIOS AGRICOLAS, GANADERAS.",38CFE266BB5B8ABB90CD9D014AFBC2B636AFC00955A7B483C6637CA9768BA7FE,NATURAL,AYACUCHO,LUCANAS,AUCARA,50602,Inicial,13.0,12.5,12.5,0.0,15.0,0.0,31.25,2021-11-22,2021-11-22,5,2021-02-26,SI,2025-03-06,SERVICIOS,SERVICIOS PROFESIONALES,AYACUCHO,11614
2021,18100,FAB. DE PRENDAS DE VESTIR.,EED5926561D19B8F768E989210D2484DDEDB3305790EE62C5DD77B4CBED1E935,JURIDICA,CALLAO,CALLAO,VENTANILLA,70106,Básico,37.0,20.84,37.5,0.0,52.0,50.0,56.25,2021-11-22,2021-11-22,4,2021-11-22,SI,2025-03-06,MANUFACTURA,MANUFACTURA,CALLAO,11615
2021,72101,CONSULTORES EN EQUIPO INFORMATICA.,4A1E3AA23838ED78F59EB896FC819E97C936B0307B7F02C0D4C5C1416451F88F,JURIDICA,HUANUCO,LEONCIO PRADO,CASTILLO GRANDE,100608,Intermedio,58.0,54.17,62.5,50.0,52.0,25.0,100.0,2021-10-27,2021-11-22,37938,2021-03-03,SI,2025-03-06,SERVICIOS,SERVICIOS PROFESIONALES,HUANUCO,11616
2021,74145,ACTIV.DE ASESORAMIENTO EMPRESARIAL,020B8D99E79E50C690B28B931CDCDE59E6C842E54A09B9BBA3E5972FB39778CB,JURIDICA,LIMA,LIMA,SAN JUAN DE MIRAFLORES,150133,Básico,37.0,20.84,62.5,25.0,34.0,25.0,31.25,2021-11-22,2021-11-22,13,2021-11-22,SI,2025-03-06,SERVICIOS,SERVICIOS PROFESIONALES,LIMA METROPOLITANA,11617
2021,55205,"RESTAURANTES, BARES Y CANTINAS.",59E7900C2CCF0ACA53F5E0BB44EA16FF2FD75EC65A123A335852F38D2F510B22,JURIDICA,LIMA,LIMA,LIMA,150101,Inicial,15.0,8.33,12.5,0.0,15.0,50.0,31.25,2021-11-22,2021-11-22,4,2021-11-22,SI,2025-03-06,SERVICIOS,TURISMO Y HOTELERÍA,LIMA METROPOLITANA,11618
2021,74996,OTRAS ACTIVIDADES EMPRESARIALES NCP.,2D0437655772EE00055846C774D024BFEDE3F41D2E56487CB3C7F7C1EA85A2F3,NATURAL,AREQUIPA,AREQUIPA,PAUCARPATA,40112,Básico,50.0,50.0,12.5,75.0,67.0,75.0,56.25,2021-11-22,2021-11-22,9,2021-03-03,SI,2025-03-06,SERVICIOS,SERVICIOS PROFESIONALES,AREQUIPA,11619
2021,19208,FAB. DE CALZADO.,83CD9DF119985DABD3D9B0F8B07A6B9D158A4A5BE562C8E24B1F8A8374A08F52,JURIDICA,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,Intermedio,74.0,33.34,100.0,75.0,82.0,100.0,56.25,2021-11-22,2021-11-22,8,2021-11-22,SI,2025-03-06,MANUFACTURA,MANUFACTURA,LIMA METROPOLITANA,11620
2021,74306,PUBLICIDAD,669A5A182ACD50A115B6D4FFB07148176427E54146F37D3BCCD988DF40AD5FC9,JURIDICA,LIMA,LIMA,JESUS MARIA,150113,Inicial,19.0,20.84,0.0,0.0,30.0,50.0,31.25,2021-11-22,2021-11-22,6,2021-11-22,SI,2025-03-06,SERVICIOS,SERVICIOS PROFESIONALES,LIMA METROPOLITANA,11621
2021,52206,"VTA.  MIN. ALIMENTOS, BEBIDAS, TABACO.",7FABFD87DA41D868A85D22BFC82609FDB60C86218CB2216ADF59EECF0A41AC80,NATURAL,HUANUCO,LEONCIO PRADO,RUPA-RUPA,100601,Inicial,9.0,0.0,0.0,0.0,15.0,25.0,31.25,2021-11-21,2021-11-21,9,2021-11-21,SI,2025-03-06,COMERCIO,CONSUMO MASIVO Y RETAIL,HUANUCO,11622
2021,17218,FAB. ART. CONFECCIONADOS.,91376CF6C2A3C6BCCE82845EE90150F1CCC1147768D4DEB947044DC071CD9AC4,NATURAL,LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,Básico,49.0,20.83,50.0,75.0,55.0,100.0,31.25,2021-11-20,2021-11-20,5,2021-11-20,SI,2025-03-06,MANUFACTURA,MANUFACTURA,LIMA METROPOLITANA,11623
2021,55205,"RESTAURANTES, BARES Y CANTINAS.",F1D72FD95321C9D0E6B0E5E1146DDA78BD3482726BA6D32BCBB2DD4AAB284493,NATURAL,ICA,NAZCA,NAZCA,110301,Intermedio,67.0,70.84,50.0,100.0,77.0,25.0,62.5,2021-11-20,2021-11-20,6,2021-04-09,SI,2025-03-06,SERVICIOS,TURISMO Y HOTELERÍA,ICA,11624
2021,50405,"VENTA, MANTEN. Y REPARAC. MOTOCICLETAS.",501A7C8744E38838EBC1CAAC3FCC5756F21728509B548CFCBCE7F154745F516D,JURIDICA,LIMA,LIMA,EL AGUSTINO,150111,Intermedio,52.0,25.0,100.0,0.0,55.0,50.0,31.25,2021-11-20,2021-11-20,5,2021-11-20,SI,2025-03-06,COMERCIO,CONSUMO MASIVO Y RETAIL,LIMA METROPOLITANA,11625
2021,28111,FAB. PROD. METAL. USO ESTRUCTURAL.,C99D3A22870EC952615BA8D950CFFCA4CF57CC0AF15369FAFC03CF2640A362A5,JURIDICA,CALLAO,CALLAO,CALLAO,70101,Básico,28.0,16.67,50.0,0.0,25.0,0.0,50.0,2021-11-20,2021-11-20,10,2021-11-20,SI,2025-03-06,MANUFACTURA,MANUFACTURA,CALLAO,11626
2021,36104,FAB. DE MUEBLES.,D50AA3833A391756E48F131D22B993BD5AED1B3E22116DE8EC4E7B0C26300F9B,NATURAL,LIMA,LIMA,COMAS,150110,Inicial,22.0,16.67,0.0,0.0,37.0,100.0,25.0,2021-11-20,2021-11-20,7,2021-11-20,SI,2025-03-06,MANUFACTURA,MANUFACTURA,LIMA METROPOLITANA,11627
2021,74996,OTRAS ACTIVIDADES EMPRESARIALES NCP.,A642BE39FAACC8B4451FC9F7AD66FC177E6A80C6BFD0C8D0DEDC05D5B03BC3F1,JURIDICA,LIMA,LIMA,LOS OLIVOS,150117,Básico,42.0,43.75,43.75,41.67,45.0,66.67,16.67,2021-03-03,2021-11-20,377577,2021-03-03,SI,2025-03-06,SERVICIOS,SERVICIOS PROFESIONALES,LIMA METROPOLITANA,11628
2021,93098,OTRAS ACTIVID.DE TIPO SERVICIO NCP,238B8455B3D44F648FB900A919C4ECA79AADA8B02D8C52C59B480A936ABA54AF,NATURAL,LIMA,LIMA,SAN MARTIN DE PORRES,150135,Básico,31.0,16.67,12.5,25.0,52.0,25.0,50.0,2021-11-20,2021-11-20,8,2021-11-20,SI,2025-03-06,SERVICIOS,SERVICIOS PROFESIONALES,LIMA METROPOLITANA,11629
2021,74145,ACTIV.DE ASESORAMIENTO EMPRESARIAL,0BE6BB6361E4EF20A30F2E2520F431C1D566102C6AA177224CE5034DE37A2375,JURIDICA,LIMA,LIMA,LA MOLINA,150114,Básico,32.0,12.5,50.0,25.0,27.0,25.0,56.25,2021-11-20,2021-11-20,4,2021-11-20,SI,2025-03-06,SERVICIOS,SERVICIOS PROFESIONALES,LIMA METROPOLITANA,11630
2021,74996,OTRAS ACTIVIDADES EMPRESARIALES NCP.,BC9412A5BBF673722279204401A965C14B7DEAA42FFE595463A19AAD22AB2D83,NATURAL,HUANCAVELICA,HUANCAVELICA,LARIA,90109,Inicial,14.0,8.33,0.0,0.0,30.0,50.0,6.25,2021-11-20,2021-11-20,8,2021-03-04,SI,2025-03-06,SERVICIOS,SERVICIOS PROFESIONALES,HUANCAVELICA,11631
2021,28111,FAB. PROD. METAL. USO ESTRUCTURAL.,668532D613C979A57E5323E78B5734773BEDFD1097DE79399A940314D213BEFB,JURIDICA,CALLAO,CALLAO,CALLAO,70101,Inicial,17.0,16.67,0.0,25.0,20.0,0.0,56.25,2021-11-20,2021-11-20,4,2021-11-20,SI,2025-03-06,MANUFACTURA,MANUFACTURA,CALLAO,11632
2021,51906,VTA. MAY. DE OTROS PRODUCTOS.,97FA8992C2CBF113DA761304F888D6821BF59E41AD81DCC3DEC07E311C337660,JURIDICA,PIURA,SULLANA,SULLANA,200601,Básico,29.0,25.0,12.5,25.0,27.0,50.0,81.25,2021-11-19,2021-11-19,5,2021-11-19,SI,2025-03-06,COMERCIO,CONSUMO MASIVO Y RETAIL,PIURA,11633
2021,52206,"VTA.  MIN. ALIMENTOS, BEBIDAS, TABACO.",35B9E5897A89B92D662AB942273819F8FB176780CD93175D7DA496BD6B6B642B,NATURAL,LIMA,LIMA,SAN MARTIN DE PORRES,150135,Inicial,13.0,20.83,12.5,0.0,0.0,50.0,31.25,2021-11-19,2021-11-19,21,2021-11-19,SI,2025-03-06,COMERCIO,CONSUMO MASIVO Y RETAIL,LIMA METROPOLITANA,11634
2021,19122,FAB. DE MALETAS Y OTROS.,8F7D600BDC596A4977472CFB331A6B0E2C54C9162EC3B895BA357953ED254A70,JURIDICA,LIMA,LIMA,SAN MARTIN DE PORRES,150135,Básico,28.0,29.17,12.5,25.0,30.0,25.0,62.5,2021-11-19,2021-11-19,9,2021-11-19,SI,2025-03-06,MANUFACTURA,MANUFACTURA,LIMA METROPOLITANA,11635
2021,93098,OTRAS ACTIVID.DE TIPO SERVICIO NCP,27D5E1DD9E8CA048E282E813F962CD453BCB9F12C338745CE698C0166206A41D,JURIDICA,LIMA,LIMA,SAN MIGUEL,150136,Básico,43.0,29.17,62.5,25.0,32.0,25.0,81.25,2021-11-19,2021-11-19,4,2021-11-19,SI,2025-03-06,SERVICIOS,SERVICIOS PROFESIONALES,LIMA METROPOLITANA,11636
2021,74145,ACTIV.DE ASESORAMIENTO EMPRESARIAL,4384692C83500F939D1F805AF97C24F9312EC3ABE00FDB9FED3D75B12AC1DEAC,JURIDICA,ICA,ICA,ICA,110101,Intermedio,54.0,41.67,100.0,50.0,30.0,25.0,56.25,2021-11-19,2021-11-19,4,2021-02-25,SI,2025-03-06,SERVICIOS,SERVICIOS PROFESIONALES,ICA,11637
